RawText,WikidataID,Class,PredictedClass,ConfidenceScore
Warsaw Ghetto,Q154607,LOCATION,,0.0
Ghetto,Q154607,LOCATION,,0.0
1943,Q18623,PERIOD,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
German,Q183,PERSON_TYPE,,0.0
Nazis,Q7310,PERSON_TYPE,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Reich,Q960541,ORGANISATION,,0.0
Reich Association of Jews,Q319295,ORGANISATION,,0.0
Association,Q48204,ORGANISATION,,0.0
Jews,Q7325,ORGANISATION,,0.0
Reichsvereinigung,Q319295,ORGANISATION,,0.0
der,Q56478,ORGANISATION,,0.0
Juden,Q7325,ORGANISATION,,0.0
Germany,Q183,LOCATION,,0.0
Jewish,Q9268,INSTITUTION,,0.0
Jewish Councils,Q833941,INSTITUTION,,0.0
Councils,Q51645,INSTITUTION,,0.0
occupied,Q188686,LOCATION,,0.0
occupied Poland,Q700120,LOCATION,,0.0
Poland,Q36,LOCATION,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Holocaust,Q2763,EVENT,,0.0
Alexander,Q2959961,PERSON,,0.0
Kimel,Q6410052,PERSON,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Europe,Q46,LOCATION,,0.0
Warsaw,Q270,EVENT,,0.0
Warsaw Ghetto,Q154607,EVENT,,0.0
Warsaw Ghetto uprising,Q160161,EVENT,,0.0
Ghetto,Q154607,EVENT,,0.0
Ghetto uprising,Q2628423,EVENT,,0.0
uprising,Q124734,EVENT,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
millennium,Q36507,PERIOD,,0.0
half,Q2114394,PERIOD,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
German,Q183,PERSON_TYPE,,0.0
Germans,Q42884,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
East,Q27231,LOCATION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
railway,Q3565868,INSTALLATION,,0.0
railway stations,Q55488,INSTALLATION,,0.0
stations,Q55488,INSTALLATION,,0.0
Auschwitz,Q7341,INSTALLATION,,0.0
Jan,Q78965,PERSON,,0.0
Jan Karski,Q212523,PERSON,,0.0
Karski,Q212523,PERSON,,0.0
Polish,Q36,ORGANISATION,,0.0
Polish resistance,Q2363019,ORGANISATION,,0.0
resistance,Q25358,ORGANISATION,,0.0
western,Q21590660,INSTITUTION,,0.0
western Allies,Q329888,INSTITUTION,,0.0
Allies,Q329888,INSTITUTION,,0.0
Jewish,Q7325,EVENT,,0.0
Uprisings,Q760002,EVENT,,0.0
Nazi,Q7310,PERSON_TYPE,,0.0
Jewish,Q7325,ORGANISATION,,0.0
Jewish resistance,Q2420127,ORGANISATION,,0.0
resistance,Q25358,ORGANISATION,,0.0
Mordechaj Anielewicz,Q327892,PERSON,,0.0
Anielewicz,Q327892,PERSON,,0.0
Jewish,Q678551,ORGANISATION,,0.0
Jewish Combat Organization,Q266706,ORGANISATION,,0.0
Combat,Q1113445,ORGANISATION,,0.0
Combat Organization,Q5150659,ORGANISATION,,0.0
Organization,Q43229,ORGANISATION,,0.0
Warsaw,Q270,EVENT,,0.0
Warsaw Ghetto,Q154607,EVENT,,0.0
Warsaw Ghetto Uprising,Q160161,EVENT,,0.0
Ghetto,Q154607,EVENT,,0.0
Ghetto Uprising,Q160161,EVENT,,0.0
Uprising,Q686165,EVENT,,0.0
1943,Q18623,PERIOD,,0.0
Pawe,Q720608,PERSON,,0.0
Polish,Q809,PERSON_TYPE,,0.0
Polish Jewish,Q1516823,PERSON_TYPE,,0.0
Jewish,Q678551,PERSON_TYPE,,0.0
Warsaw,Q270,LOCATION,,0.0
senior,Q7450648,TITLE,,0.0
commander,Q6620231,TITLE,,0.0
Jewish,Q9268,TITLE,,0.0
Jewish Military Union,Q707503,TITLE,,0.0
Military,Q1764004,TITLE,,0.0
Union,Q214102,TITLE,,0.0
JMU,Q258943,ORGANISATION,,0.0
Icchak Cukierman,Q2509373,PERSON,,0.0
Cukierman,Q5192834,PERSON,,0.0
Warsaw,Q270,EVENT,,0.0
Warsaw Ghetto,Q154607,EVENT,,0.0
Warsaw Ghetto Uprising,Q160161,EVENT,,0.0
Ghetto,Q154607,EVENT,,0.0
Ghetto Uprising,Q160161,EVENT,,0.0
Uprising,Q686165,EVENT,,0.0
1944,Q5268,EVENT,,0.0
Warsaw,Q270,EVENT,,0.0
Warsaw Uprising,Q1402078,EVENT,,0.0
Uprising,Q686165,EVENT,,0.0
Zivia,Q2634648,PERSON,,0.0
Zivia Lubetkin,Q2634648,PERSON,,0.0
Lubetkin,Q827997,PERSON,,0.0
Jewish,Q7325,ORGANISATION,,0.0
Jewish underground,Q2420127,ORGANISATION,,0.0
underground,Q1373485,ORGANISATION,,0.0
Nazi,Q7310,LOCATION,,0.0
Nazi-occupied,Q700120,LOCATION,,0.0
occupied,Q188686,LOCATION,,0.0
occupied Warsaw,Q154607,LOCATION,,0.0
Warsaw,Q270,LOCATION,,0.0
High,Q421981,ORGANISATION,,0.0
High Command,Q152412,ORGANISATION,,0.0
Command,Q2008856,ORGANISATION,,0.0
resistance,Q25358,ORGANISATION,,0.0
resistance group,Q2094191,ORGANISATION,,0.0
group,Q83478,ORGANISATION,,0.0
Organizacja Bojowa,Q5150659,ORGANISATION,,0.0
Dov,Q1253014,PERSON,,0.0
Dov Lopatyn,Q5302359,PERSON,,0.0
partisan,Q212948,PERSON_TYPE,,0.0
Abba,Q18233,PERSON,,0.0
Abba Kovner,Q305775,PERSON,,0.0
Kovner,Q305775,PERSON,,0.0
United,Q174769,ORGANISATION,,0.0
United Partisan Organization,Q573869,ORGANISATION,,0.0
Partisan,Q212948,ORGANISATION,,0.0
Organization,Q43229,ORGANISATION,,0.0
Vilna,Q216,ORGANISATION,,0.0
FPO,Q677859,ORGANISATION,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Nazi,Q7310,EVENT,,0.0
Nazi occupation,Q700120,EVENT,,0.0
occupation,Q188686,EVENT,,0.0
Reinhard,Q158044,PERSON,,0.0
Reinhard Heydrich,Q60039,PERSON,,0.0
Heydrich,Q60039,PERSON,,0.0
Prague,Q1085,LOCATION,,0.0
June,Q120,PERIOD,,0.0
June 1942,Q3188243,PERIOD,,0.0
Czechoslovakia,Q33946,INSTITUTION,,0.0
army,Q37726,INSTITUTION,,0.0
army-in-exile,Q8923598,INSTITUTION,,0.0
in-exile,Q210846,INSTITUTION,,0.0
exile,Q188863,INSTITUTION,,0.0
Operation,Q3033529,EVENT,,0.0
Operation Anthropoid,Q715264,EVENT,,0.0
Anthropoid,Q715264,EVENT,,0.0
head,Q23640,TITLE,,0.0
RSHA,Q152698,TITLE,,0.0
Ernst,Q528748,PERSON,,0.0
Ernst Kaltenbrunner,Q78473,PERSON,,0.0
Kaltenbrunner,Q78473,PERSON,,0.0
Heydrich,Q60039,PERSON,,0.0
Kaltenbrunner,Q78473,PERSON,,0.0
Gestapo,Q43250,INSTITUTION,,0.0
Sicherheitsdienst,Q153559,INSTITUTION,,0.0
Final Solution,Q127013,CONCEPT,,0.0
Solution,Q5447188,CONCEPT,,0.0
1943 and 1944,Q16824608,PERIOD,,0.0
hundreds,Q313354,MEASURE,,0.0
hundreds of thousands,Q16902987,MEASURE,,0.0
thousands,Q43016,MEASURE,,0.0
German,Q183,NATIONAL,,0.0
spring,Q124714,PERIOD,,0.0
1944,Q5268,PERIOD,,0.0
Auschwitz,Q7341,INSTALLATION,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
General,Q5531654,LOCATION,,0.0
General Government,Q156111,LOCATION,,0.0
Government,Q6063,LOCATION,,0.0
1943,Q18623,PERIOD,,0.0
Warsaw,Q270,LOCATION,,0.0
Warsaw Ghetto,Q154607,LOCATION,,0.0
Ghetto,Q154607,LOCATION,,0.0
early,Q436016,PERIOD,,0.0
1943,Q18623,PERIOD,,0.0
Warsaw,Q270,EVENT,,0.0
Warsaw Ghetto,Q154607,EVENT,,0.0
Warsaw Ghetto Uprising,Q160161,EVENT,,0.0
Ghetto,Q154607,EVENT,,0.0
Ghetto Uprising,Q160161,EVENT,,0.0
Uprising,Q686165,EVENT,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Operation,Q3033529,EVENT,,0.0
Operation Harvest,Q748098,EVENT,,0.0
Operation Harvest Festival,Q153325,EVENT,,0.0
Harvest,Q1324712,EVENT,,0.0
Harvest Festival,Q153325,EVENT,,0.0
Festival,Q132241,EVENT,,0.0
November,Q125,EVENT,,0.0
western,Q21590660,LOCATION,,0.0
southern,Q49042,LOCATION,,0.0
southern Europe,Q27449,LOCATION,,0.0
Europe,Q46,LOCATION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
occupied,Q188686,LOCATION,,0.0
Soviet,Q15180,LOCATION,,0.0
territories,Q917215,LOCATION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
SS,Q44687,INSTITUTION,,0.0
end,Q5375780,PERIOD,,0.0
1943,Q18623,PERIOD,,0.0
Germans,Q42884,PERSON_TYPE,,0.0
Soviet,Q15180,LOCATION,,0.0
Soviet territory,Q15180,LOCATION,,0.0
territory,Q917215,LOCATION,,0.0
Budapest,Q1781,LOCATION,,0.0
Hungary,Q28,LOCATION,,0.0
Hungarian,Q28,NATIONAL,,0.0
German,Q183,NATIONAL,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
municipal,Q15284,INSTALLATION,,0.0
municipal theatre,Q1355204,INSTALLATION,,0.0
theatre,Q11635,INSTALLATION,,0.0
October,Q124,PERIOD,,0.0
October 1944,Q3348918,PERIOD,,0.0
Budapest,Q1781,LOCATION,,0.0
Hungary,Q28,LOCATION,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Street,Q2760886,LOCATION,,0.0
October,Q124,PERIOD,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
German,Q183,NATIONAL,,0.0
Battle,Q178561,EVENT,,0.0
Battle of Stalingrad,Q38789,EVENT,,0.0
Stalingrad,Q38789,EVENT,,0.0
end,Q5375780,PERIOD,,0.0
1942,Q18625,PERIOD,,0.0
Allied,Q329888,INSTITUTION,,0.0
German,Q183,NATIONAL,,0.0
Nazis,Q7310,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Army,Q9212,INSTITUTION,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Nazi,Q7310,PERSON_TYPE,,0.0
SS,Q44687,INSTITUTION,,0.0
east,Q684,LOCATION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
SS,Q44687,INSTITUTION,,0.0
1944,Q5268,PERIOD,,0.0
Germans,Q42884,PERSON_TYPE,,0.0
Nazi,Q7310,CONCEPT,,0.0
fanaticism,Q489750,CONCEPT,,0.0
Germany,Q183,LOCATION,,0.0
Germany,Q183,LOCATION,,0.0
Himmler,Q43067,PERSON,,0.0
SS,Q44687,INSTITUTION,,0.0
German,Q183,INSTITUTION,,0.0
German Reich,Q1206012,INSTITUTION,,0.0
Reich,Q960541,INSTITUTION,,0.0
Himmler,Q43067,PERSON,,0.0
Hitler,Q352,PERSON,,0.0
October,Q124,PERIOD,,0.0
October 1943,Q17006597,PERIOD,,0.0
Himmler,Q43067,PERSON,,0.0
Nazi,Q7310,INSTITUTION,,0.0
Nazi Party,Q7320,INSTITUTION,,0.0
Party,Q79854,INSTITUTION,,0.0
Pozna,Q150026,LOCATION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
million,Q38526,MEASURE,,0.0
Germans,Q42884,PERSON_TYPE,,0.0
Jew,Q7325,PERSON_TYPE,,0.0
Jew,Q7325,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
German,Q183,LOCATION,,0.0
German nation,Q183,LOCATION,,0.0
nation,Q6266,LOCATION,,0.0
earth,Q2,LOCATION,,0.0
German,Q183,PERSON_TYPE,,0.0
Heinrich,Q832336,PERSON,,0.0
Heinrich Himmler,Q43067,PERSON,,0.0
Himmler,Q43067,PERSON,,0.0
SS,Q44687,TITLE,,0.0
SS Officers,Q44687,TITLE,,0.0
Officers,Q4340308,TITLE,,0.0
Poznan,Q268,LOCATION,,0.0
June,Q120,PERIOD,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Carpatho-Ruthenia,Q1148511,LOCATION,,0.0
Ruthenia,Q1147883,LOCATION,,0.0
Auschwitz,Q7341,INSTALLATION,,0.0
Auschwitz death camp,Q7341,INSTALLATION,,0.0
death,Q8454,INSTALLATION,,0.0
death camp,Q153813,INSTALLATION,,0.0
camp,Q1198413,INSTALLATION,,0.0
June,Q120,PERIOD,,0.0
Admiral,Q132851,PERSON,,0.0
Karl,Q475936,PERSON,,0.0
Armaments,Q728,PERSON,,0.0
Armaments Minister,Q20164470,PERSON,,0.0
Minister,Q83307,PERSON,,0.0
Albert,Q349030,PERSON,,0.0
Albert Speer,Q60045,PERSON,,0.0
Speer,Q60045,PERSON,,0.0
Nuremberg,Q2090,EVENT,,0.0
Nuremberg trials,Q80130,EVENT,,0.0
trials,Q8016240,EVENT,,0.0
Final Solution,Q127013,CONCEPT,,0.0
Solution,Q5447188,CONCEPT,,0.0
Speer,Q60045,PERSON,,0.0
post,Q49845,PERIOD,,0.0
post-war,Q1201472,PERIOD,,0.0
war,Q198,PERIOD,,0.0
1944,Q5268,PERIOD,,0.0
occupied,Q188686,LOCATION,,0.0
occupied Poland,Q700120,LOCATION,,0.0
Poland,Q36,LOCATION,,0.0
March,Q173177,PERIOD,,0.0
Hitler,Q352,PERSON,,0.0
Hungary,Q28,LOCATION,,0.0
Eichmann,Q28085,PERSON,,0.0
Budapest,Q1781,LOCATION,,0.0
Hungary,Q28,LOCATION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Hungary,Q28,LOCATION,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Hungary,Q28,LOCATION,,0.0
half,Q2114394,MEASURE,,0.0
Auschwitz,Q7341,INSTALLATION,,0.0
commandant,Q2054507,PERSON,,0.0
Rudolf,Q152923,PERSON,,0.0
Hungarian,Q133032,PERSON_TYPE,,0.0
Hungarian Jews,Q469544,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
months,Q5151,PERIOD,,0.0
Blood,Q7873,CONCEPT,,0.0
Blood for goods,Q1691693,CONCEPT,,0.0
goods,Q28877,CONCEPT,,0.0
Hungarian,Q133032,PERSON_TYPE,,0.0
Hungarian Jews,Q469544,PERSON_TYPE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Nazi,Q7310,PERSON_TYPE,,0.0
Hitler,Q352,PERSON,,0.0
Allies,Q329888,INSTITUTION,,0.0
Istanbul,Q406,LOCATION,,0.0
Himmler,Q43067,PERSON,,0.0
British,Q145,NATIONAL,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Eichmann,Q28085,PERSON,,0.0
million,Q38526,MEASURE,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
blood,Q7873,CONCEPT,,0.0
blood for goods,Q1691693,CONCEPT,,0.0
goods,Q28877,CONCEPT,,0.0
Eichman,Q28085,EVENT,,0.0
trial,Q8016240,EVENT,,0.0
Jerusalem,Q1218,EVENT,,0.0
Allies,Q329888,INSTITUTION,,0.0
April,Q118,PERIOD,,0.0
June,Q120,PERIOD,,0.0
Bratislava,Q1780,LOCATION,,0.0
June,Q120,PERIOD,,0.0
July,Q121,PERIOD,,0.0
July 1944,Q3188180,PERIOD,,0.0
Rudolf,Q18028739,PERSON,,0.0
Rudolf Vrba,Q469726,PERSON,,0.0
Vrba,Q955929,PERSON,,0.0
Auschwitz,Q7341,INSTALLATION,,0.0
April,Q118,PERIOD,,0.0
April 7,Q2505,PERIOD,,0.0
1944,Q5268,PERIOD,,0.0
Arnost,Q4795379,PERSON,,0.0
Rosin,Q138937,PERSON,,0.0
Mass,Q132612,CREATION,,0.0
Mass Extermination,Q41397,CREATION,,0.0
Extermination,Q3736146,CREATION,,0.0
Extermination of Jews,Q2763,CREATION,,0.0
Jews,Q7325,CREATION,,0.0
German,Q183,CREATION,,0.0
Occupied,Q20723554,CREATION,,0.0
Occupied Poland,Q700120,CREATION,,0.0
Poland,Q36,CREATION,,0.0
Polish,Q1026,INSTITUTION,,0.0
Polish government,Q210846,INSTITUTION,,0.0
Polish government-in-exile,Q210846,INSTITUTION,,0.0
government,Q7188,INSTITUTION,,0.0
government-in-exile,Q430161,INSTITUTION,,0.0
in-exile,Q210846,INSTITUTION,,0.0
exile,Q188863,INSTITUTION,,0.0
United,Q174769,ORGANISATION,,0.0
United Nations,Q1065,ORGANISATION,,0.0
Nations,Q6266,ORGANISATION,,0.0
1942,Q18625,PERIOD,,0.0
Auschwitz,Q7341,CREATION,,0.0
Camp,Q5026942,CREATION,,0.0
death,Q4,CREATION,,0.0
Natalia,Q386947,PERSON,,0.0
1942,Q18625,PERIOD,,0.0
1940,Q18633,PERIOD,,0.0
Auschwitz,Q7341,TITLE,,0.0
commandant,Q2054507,TITLE,,0.0
Polish,Q36,NATIONAL,,0.0
SS,Q44687,INSTITUTION,,0.0
Polish,Q36,NATIONAL,,0.0
Ruth,Q80038,PERSON,,0.0
Ruth Linn,Q7383084,PERSON,,0.0
Linn,Q506015,PERSON,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Polish,Q36,ORGANISATION,,0.0
Polish underground,Q116080,ORGANISATION,,0.0
underground,Q1373485,ORGANISATION,,0.0
February,Q109,PERIOD,,0.0
February 1942,Q4565009,PERIOD,,0.0
Che,Q5809,INSTALLATION,,0.0
mno,Q1941618,INSTALLATION,,0.0
extermination,Q153813,INSTALLATION,,0.0
extermination camp,Q153813,INSTALLATION,,0.0
camp,Q1198413,INSTALLATION,,0.0
Jacob,Q289957,PERSON,,0.0
Jacob Grojanowski,Q830026,PERSON,,0.0
Warsaw,Q270,LOCATION,,0.0
Warsaw Ghetto,Q154607,LOCATION,,0.0
Ghetto,Q154607,LOCATION,,0.0
Che,Q28039175,INSTALLATION,,0.0
mno,Q1941618,INSTALLATION,,0.0
camp,Q857784,INSTALLATION,,0.0
Oneg Shabbat,Q560600,ORGANISATION,,0.0
Shabbat,Q102477,ORGANISATION,,0.0
Grojanowski Report,Q830026,CREATION,,0.0
Report,Q10870555,CREATION,,0.0
Polish,Q36,ORGANISATION,,0.0
Polish underground,Q116080,ORGANISATION,,0.0
underground,Q1373485,ORGANISATION,,0.0
Delegatura,Q4792983,INSTITUTION,,0.0
London,Q84,LOCATION,,0.0
June,Q120,PERIOD,,0.0
June 1942,Q3188243,PERIOD,,0.0
1 February,Q2312,PERIOD,,0.0
February,Q109,PERIOD,,0.0
United,Q174769,INSTITUTION,,0.0
United States,Q30,INSTITUTION,,0.0
United States Office of War Information,Q1630740,INSTITUTION,,0.0
States,Q30,INSTITUTION,,0.0
Office,Q182060,INSTITUTION,,0.0
Office of War Information,Q1630740,INSTITUTION,,0.0
War,Q198,INSTITUTION,,0.0
Information,Q11028,INSTITUTION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
October,Q124,PERIOD,,0.0
British,Q145,NATIONAL,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Netherlands,Q55,LOCATION,,0.0
December,Q126,PERIOD,,0.0
December 1942,Q3042475,PERIOD,,0.0
western,Q21590660,INSTITUTION,,0.0
western Allies,Q329888,INSTITUTION,,0.0
Allies,Q329888,INSTITUTION,,0.0
Joint,Q9644,EVENT,,0.0
Joint Declaration,Q671479,EVENT,,0.0
Declaration,Q3704536,EVENT,,0.0
Members,Q486839,EVENT,,0.0
Members of the United Nations,Q1065,EVENT,,0.0
United,Q174769,EVENT,,0.0
United Nations,Q1065,EVENT,,0.0
Nations,Q6266,EVENT,,0.0
Hitler,Q352,PERSON,,0.0
Jewish,Q7325,PERSON_TYPE,,0.0
Europe,Q46,LOCATION,,0.0
1942,Q18625,PERIOD,,0.0
Jan,Q78965,PERSON,,0.0
Jan Karski,Q212523,PERSON,,0.0
Karski,Q212523,PERSON,,0.0
Polish,Q36,INSTITUTION,,0.0
British,Q145,INSTITUTION,,0.0
US,Q30,INSTITUTION,,0.0
governments,Q7188,INSTITUTION,,0.0
Poland,Q36,LOCATION,,0.0
destruction,Q844886,EVENT,,0.0
Warsaw,Q270,EVENT,,0.0
Warsaw Ghetto,Q154607,EVENT,,0.0
Ghetto,Q154607,EVENT,,0.0
Holocaust,Q2763,EVENT,,0.0
Holocaust of the Jews,Q2587808,EVENT,,0.0
Jews,Q7325,EVENT,,0.0
Polish,Q36,NATIONAL,,0.0
prime,Q49008,TITLE,,0.0
prime minister,Q14212,TITLE,,0.0
minister,Q1423891,TITLE,,0.0
Socialist,Q1353232,ORGANISATION,,0.0
Socialist Party,Q1353232,ORGANISATION,,0.0
Party,Q79854,ORGANISATION,,0.0
National,Q204716,ORGANISATION,,0.0
National Party,Q204716,ORGANISATION,,0.0
Party,Q79854,ORGANISATION,,0.0
Labor,Q216082,ORGANISATION,,0.0
Labor Party,Q210703,ORGANISATION,,0.0
Party,Q79854,ORGANISATION,,0.0
People,Q33659,ORGANISATION,,0.0
People's Party,Q185088,ORGANISATION,,0.0
Party,Q79854,ORGANISATION,,0.0
Jewish,Q678551,ORGANISATION,,0.0
Jewish Bund,Q647460,ORGANISATION,,0.0
Bund,Q647460,ORGANISATION,,0.0
Poalei Zion,Q1471943,ORGANISATION,,0.0
Zion,Q205318,ORGANISATION,,0.0
Anthony,Q129041,PERSON,,0.0
Anthony Eden,Q128995,PERSON,,0.0
Eden,Q19014,PERSON,,0.0
British,Q842438,PERSON,,0.0
British foreign secretary,Q1371091,PERSON,,0.0
foreign,Q181648,PERSON,,0.0
foreign secretary,Q1371091,PERSON,,0.0
secretary,Q80687,PERSON,,0.0
Warsaw,Q270,LOCATION,,0.0
ec,Q52847,LOCATION,,0.0
1943,Q18623,PERIOD,,0.0
London,Q84,LOCATION,,0.0
Arthur,Q1056342,PERSON,,0.0
Arthur Koestler,Q78494,PERSON,,0.0
Koestler,Q78494,PERSON,,0.0
United,Q174769,LOCATION,,0.0
United States,Q30,LOCATION,,0.0
States,Q30,LOCATION,,0.0
president,Q30461,PERSON,,0.0
president Franklin D. Roosevelt,Q8007,PERSON,,0.0
Franklin,Q984264,PERSON,,0.0
Franklin D. Roosevelt,Q8007,PERSON,,0.0
Roosevelt,Q8007,PERSON,,0.0
West,Q160381,LOCATION,,0.0
July,Q121,PERIOD,,0.0
July 1943,Q3188179,PERIOD,,0.0
Karski,Q212523,PERSON,,0.0
Roosevelt,Q8007,PERSON,,0.0
Poland,Q36,LOCATION,,0.0
Jewish,Q7325,EVENT,,0.0
Jewish Holocaust,Q2763,EVENT,,0.0
Holocaust,Q2763,EVENT,,0.0
Roosevelt,Q8007,PERSON,,0.0
Poland,Q36,LOCATION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
United,Q174769,LOCATION,,0.0
United States,Q30,LOCATION,,0.0
States,Q30,LOCATION,,0.0
Felix,Q2066061,PERSON,,0.0
Felix Frankfurter,Q1403472,PERSON,,0.0
Frankfurter,Q1403472,PERSON,,0.0
Cordell,Q1878554,PERSON,,0.0
Cordell Hull,Q202979,PERSON,,0.0
Hull,Q128147,PERSON,,0.0
William Joseph,Q8013764,PERSON,,0.0
William Joseph Donovan,Q541981,PERSON,,0.0
Joseph,Q145746,PERSON,,0.0
Joseph Donovan,Q6282672,PERSON,,0.0
Donovan,Q317427,PERSON,,0.0
Stephen,Q60849,PERSON,,0.0
Stephen Wise,Q1636973,PERSON,,0.0
Wise,Q6789548,PERSON,,0.0
Karski,Q212523,PERSON,,0.0
Cardinal,Q45722,PERSON,,0.0
Cardinal Samuel Stritch,Q642426,PERSON,,0.0
Samuel,Q6577515,PERSON,,0.0
Samuel Stritch,Q642426,PERSON,,0.0
Stritch,Q642426,PERSON,,0.0
Hollywood,Q34006,LOCATION,,0.0
Polish,Q1026,INSTITUTION,,0.0
Polish government,Q210846,INSTITUTION,,0.0
Polish government in exile,Q210846,INSTITUTION,,0.0
government,Q7188,INSTITUTION,,0.0
government in exile,Q678116,INSTITUTION,,0.0
exile,Q188863,INSTITUTION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Dutch,Q200569,ORGANISATION,,0.0
Dutch resistance,Q2474417,ORGANISATION,,0.0
resistance,Q138796,ORGANISATION,,0.0
Het,Q17525344,MEDIA,,0.0
Het Parool,Q1482551,MEDIA,,0.0
Parool,Q1482551,MEDIA,,0.0
September,Q123,PERIOD,,0.0
Dutch,Q200569,ORGANISATION,,0.0
Dutch resistance,Q2474417,ORGANISATION,,0.0
resistance,Q138796,ORGANISATION,,0.0
Jews,Q7325,PERSON_TYPE,,0.0
Auschwitz,Q7341,INSTALLATION,,0.0
Auschwitz concentration camp,Q7341,INSTALLATION,,0.0
concentration,Q3686031,INSTALLATION,,0.0
concentration camp,Q328468,INSTALLATION,,0.0
camp,Q1198413,INSTALLATION,,0.0
Pilecki,Q315691,PERSON,,0.0
1941,Q5231,PERIOD,,0.0
September,Q123,PERIOD,,0.0
September 1940,Q3478958,PERIOD,,0.0
Captain,Q19100,PERSON,,0.0
Witold,Q602138,PERSON,,0.0
Witold Pilecki,Q315691,PERSON,,0.0
Pilecki,Q315691,PERSON,,0.0
Polish,Q36,ORGANISATION,,0.0
Polish underground,Q116080,ORGANISATION,,0.0
underground,Q1373485,ORGANISATION,,0.0
Polish,Q1026,ORGANISATION,,0.0
Polish Home Army,Q152529,ORGANISATION,,0.0
Home Army,Q152529,ORGANISATION,,0.0
Army,Q37726,ORGANISATION,,0.0
Auschwitz,Q7341,INSTALLATION,,0.0
Auschwitz,Q7341,INSTALLATION,,0.0
zek,Q161448,ORGANISATION,,0.0
Union,Q214102,ORGANISATION,,0.0
Union of Military Organizations,Q8075714,ORGANISATION,,0.0
Military,Q1764004,ORGANISATION,,0.0
Military Organizations,Q15627509,ORGANISATION,,0.0
Organizations,Q43229,ORGANISATION,,0.0
UMO,Q11899326,ORGANISATION,,0.0
Auschwitz,Q7341,INSTALLATION,,0.0
Western,Q21590660,INSTITUTION,,0.0
Western Allies,Q329888,INSTITUTION,,0.0
Allies,Q329888,INSTITUTION,,0.0
Pilecki,Q315691,PERSON,,0.0
Auschwitz,Q7341,INSTALLATION,,0.0
August,Q122,PERIOD,,0.0
August 1943,Q17006570,PERIOD,,0.0
Office,Q182060,INSTITUTION,,0.0
Office of Strategic Services,Q658626,INSTITUTION,,0.0
Strategic,Q1753390,INSTITUTION,,0.0
Services,Q2004539,INSTITUTION,,0.0
OSS,Q658626,INSTITUTION,,0.0
London,Q84,LOCATION,,0.0
Birkenau,Q7341,INSTALLATION,,0.0
Pilecki,Q315691,PERSON,,0.0
Poland,Q36,LOCATION,,0.0
communist,Q6186,PERSON_TYPE,,0.0
Polish,Q1026,INSTITUTION,,0.0
Polish government,Q210846,INSTITUTION,,0.0
Polish government in exile,Q210846,INSTITUTION,,0.0
government,Q7188,INSTITUTION,,0.0
government in exile,Q678116,INSTITUTION,,0.0
exile,Q188863,INSTITUTION,,0.0
Pilecki,Q315691,PERSON,,0.0
Auschwitz,Q7341,INSTALLATION,,0.0
June,Q120,PERIOD,,0.0
Ukrainian,Q8798,PERSON,,0.0
Bendera,Q157280,PERSON,,0.0
Poles,Q1026,PERSON_TYPE,,0.0
Kazimierz,Q93706,PERSON,,0.0
Kazimierz Piechowski,Q822480,PERSON,,0.0
